轮轨接触几何参数随轮对横移delty(m)和摇头角phi(degree)的变化
countdy=   241    countphi=   21
----------------------------------------------------------------
侧滚角 alpha (degree)
----------------------------------------------------------------
    deltay   phi= -1.000      -0.900      -0.800      -0.700      -0.600      -0.500      -0.400      -0.300      -0.200      -0.100       0.000       0.100       0.200       0.300       0.400       0.500       0.600       0.700       0.800       0.900       1.000
   -0.009100   -0.084336   -0.084516   -0.084678   -0.084823   -0.084949   -0.085055   -0.085142   -0.085209   -0.085257   -0.085285   -0.085295   -0.085285   -0.085257   -0.085209   -0.085142   -0.085055   -0.084949   -0.084823   -0.084678   -0.084516   -0.084336
   -0.009000   -0.082948   -0.083129   -0.083290   -0.083430   -0.083554   -0.083660   -0.083746   -0.083814   -0.083862   -0.083890   -0.083900   -0.083890   -0.083862   -0.083814   -0.083746   -0.083660   -0.083554   -0.083430   -0.083290   -0.083129   -0.082948
   -0.008900   -0.081563   -0.081744   -0.081904   -0.082046   -0.082167   -0.082270   -0.082353   -0.082420   -0.082468   -0.082497   -0.082506   -0.082497   -0.082468   -0.082420   -0.082353   -0.082270   -0.082167   -0.082046   -0.081904   -0.081744   -0.081563
   -0.008800   -0.080179   -0.080359   -0.080521   -0.080662   -0.080784   -0.080887   -0.080970   -0.081035   -0.081082   -0.081109   -0.081118   -0.081109   -0.081082   -0.081035   -0.080970   -0.080887   -0.080784   -0.080662   -0.080521   -0.080359   -0.080179
   -0.008700   -0.078805   -0.078978   -0.079138   -0.079280   -0.079402   -0.079505   -0.079589   -0.079654   -0.079700   -0.079728   -0.079737   -0.079728   -0.079700   -0.079654   -0.079589   -0.079505   -0.079402   -0.079280   -0.079138   -0.078978   -0.078805
   -0.008600   -0.077433   -0.077607   -0.077762   -0.077899   -0.078021   -0.078124   -0.078208   -0.078274   -0.078320   -0.078348   -0.078357   -0.078348   -0.078320   -0.078274   -0.078208   -0.078124   -0.078021   -0.077899   -0.077762   -0.077607   -0.077433
   -0.008500   -0.076063   -0.076237   -0.076392   -0.076528   -0.076644   -0.076745   -0.076829   -0.076895   -0.076941   -0.076969   -0.076978   -0.076969   -0.076941   -0.076895   -0.076829   -0.076745   -0.076644   -0.076528   -0.076392   -0.076237   -0.076063
   -0.008400   -0.074694   -0.074869   -0.075024   -0.075160   -0.075277   -0.075376   -0.075456   -0.075518   -0.075564   -0.075592   -0.075601   -0.075592   -0.075564   -0.075518   -0.075456   -0.075376   -0.075277   -0.075160   -0.075024   -0.074869   -0.074694
   -0.008300   -0.073326   -0.073501   -0.073657   -0.073793   -0.073911   -0.074010   -0.074090   -0.074152   -0.074197   -0.074223   -0.074232   -0.074223   -0.074197   -0.074152   -0.074090   -0.074010   -0.073911   -0.073793   -0.073657   -0.073501   -0.073326
   -0.008200   -0.071970   -0.072135   -0.072291   -0.072428   -0.072546   -0.072645   -0.072726   -0.072788   -0.072833   -0.072859   -0.072868   -0.072859   -0.072833   -0.072788   -0.072726   -0.072645   -0.072546   -0.072428   -0.072291   -0.072135   -0.071970
   -0.008100   -0.070616   -0.070782   -0.070929   -0.071064   -0.071182   -0.071281   -0.071362   -0.071425   -0.071470   -0.071497   -0.071505   -0.071497   -0.071470   -0.071425   -0.071362   -0.071281   -0.071182   -0.071064   -0.070929   -0.070782   -0.070616
