不平顺来源,谱等级,随机种子,最小波长,最大波长,模拟长度,间距,滤波波长
0	11	1	2.0	200.0	4096	0.5	0.0
初始平滑处理距离
25.0
不平顺系数
1.0	1.0	1.0

0.0032359	0.0023622	0.00034941	
0.0031596	0.0023069	3.2922e-05	
0.0031648	0.0022253	-0.00025156	
0.0032668	0.002127	-0.00048091	
0.0034127	0.0020231	-0.0006363	
0.003503	0.0019244	-0.00070507	
0.0035036	0.0018402	-0.00068203	
0.0034727	0.0017776	-0.00057006	
0.0034375	0.0017402	-0.00037991	
0.003315	0.0017288	-0.00012925	
0.0030314	0.0017413	0.00015897	
0.0026747	0.0017735	0.00045879	
0.0024342	0.0018208	0.00074365	
0.0023852	0.0018786	0.00098901	
0.0024092	0.0019436	0.0011746	
0.0023474	0.0020142	0.0012865	
0.0021774	0.0020909	0.0013182	
0.0020013	0.0021761	0.001271	
0.0019082	0.0022727	0.0011539	
0.0018999	0.0023837	0.00098241	
0.0019394	0.0025106	0.00077669	
0.0020155	0.0026524	0.00055939	
0.0021342	0.0028045	0.00035324	
0.0022761	0.002959	0.00017871	
0.0023942	0.0031041	5.195e-05	
0.0024547	0.0032254	-1.6754e-05	
0.0024588	0.0033075	-2.3824e-05	
0.0024202	0.0033353	2.7493e-05	
0.0023485	0.0032965	0.00012776	
0.0022732	0.0031828	0.00026262	
0.0022647	0.0029922	0.00041457	
0.002394	0.0027291	0.000565	
0.0026656	0.0024049	0.00069627	
0.003009	0.002037	0.00079364	
0.0033448	0.0016473	0.00084669	
0.003642	0.00126	0.00085034	
0.0039102	0.00089896	0.00080506	
0.0041552	0.00058507	0.00071659	
0.0043589	0.00033383	0.00059495	
0.0044954	0.00015354	0.00045309	
0.0045665	4.4229e-05	0.00030517	
0.0046187	-2.3071e-06	0.00016487	
0.0047093	-1.5832e-06	4.3789e-05	
0.0048343	2.5472e-05	-4.983e-05	
0.0049106	5.5071e-05	-0.00011188	
0.0048672	6.3513e-05	-0.00014266	
0.0047456	3.0131e-05	-0.00014653	
0.0046581	-6.0094e-05	-0.00013118	
0.0046454	-0.00021461	-0.00010637	
0.0046341	-0.00043229	-8.2576e-05	
0.0045514	-0.00070345	-6.9511e-05	
0.004416	-0.001011	-7.4864e-05	
0.0042783	-0.0013322	-0.00010329	
0.0041356	-0.0016417	-0.00015588	
0.0039705	-0.0019142	-0.00023003	
0.0038297	-0.0021275	-0.00031995	
0.0037848	-0.0022649	-0.00041744	
0.0038357	-0.0023171	-0.00051309	
0.0039187	-0.0022835	-0.00059759	
0.0039959	-0.0021712	-0.00066306	
0.0040602	-0.001995	-0.00070413	
0.0040662	-0.0017748	-0.00071878	
0.00394	-0.0015333	-0.00070871	
0.0036732	-0.0012938	-0.0006792	
0.0033297	-0.0010771	-0.00063855	
0.0029448	-0.00089957	-0.00059707	
0.0024999	-0.0007718	-0.00056587	
0.0020299	-0.00069781	-0.00055541	
0.0016706	-0.0006753	-0.00057422	
0.0015318	-0.00069664	-0.00062767	
0.0015758	-0.00075046	-0.00071723	
0.0016789	-0.0008236	-0.00084009	
0.0017727	-0.00090315	-0.00098928	
0.0018636	-0.00097829	-0.0011543	
0.0019541	-0.0010417	-0.0013219	
0.002014	-0.0010902	-0.0014779	
0.0020159	-0.0011253	-0.0016079	
0.0019382	-0.0011518	-0.0016993	
0.001749	-0.0011776	-0.0017422	
0.0014445	-0.0012118	-0.0017304	
0.0011009	-0.0012627	-0.0016619	
0.00083785	-0.0013372	-0.0015391	
0.00072846	-0.0014388	-0.0013684	
0.00077559	-0.0015676	-0.0011592	
0.00095337	-0.0017195	-0.00092338	
0.0012182	-0.0018872	-0.00067356	
0.0014932	-0.002061	-0.00042234	
0.0017063	-0.0022297	-0.00018108	
0.0018511	-0.0023826	4.0955e-05	
0.0019581	-0.0025104	0.00023709	
0.0020063	-0.0026067	0.00040342	
0.0019226	-0.0026682	0.00053868	
0.0016855	-0.0026953	0.0006438	
0.001371	-0.0026918	0.00072131	
0.00107	-0.002664	0.00077461	
0.0008051	-0.0026198	0.00080733	
0.00055951	-0.0025677	0.00082271	
0.00034809	-0.0025152	0.00082332	
0.00021724	-0.0024683	0.00081085	
0.00019101	-0.0024306	0.0007863	
0.00024475	-0.0024031	0.00075026	
0.00032189	-0.0023846	0.0007034	
0.00036272	-0.0023717	0.00064691	
0.00033273	-0.0023602	0.00058301	
0.00023616	-0.0023456	0.0005152	
9.2077e-05	-0.0023243	0.00044838	
-9.9721e-05	-0.0022937	0.00038862	
-0.0003454	-0.0022535	0.00034276	
-0.00061729	-0.0022052	0.00031773	
-0.00086985	-0.0021521	0.00031974	
-0.0011004	-0.0020985	0.00035348	
-0.001343	-0.0020496	0.00042129	
-0.0015823	-0.0020099	0.00052262	
-0.001729	-0.0019834	0.00065374	
-0.0017283	-0.0019723	0.00080779	
-0.0016509	-0.0019771	0.00097521	
-0.0016217	-0.0019968	0.0011446	
-0.00168	-0.0020288	0.0013036	
-0.0017667	-0.0020698	0.0014404	
-0.0018372	-0.0021165	0.0015448	
-0.0019131	-0.0021663	0.0016093	
-0.0020048	-0.0022173	0.0016303	
-0.0020459	-0.0022694	0.001608	
-0.0019586	-0.0023237	0.001547	
-0.0017588	-0.0023826	0.0014559	
-0.0015509	-0.0024486	0.0013455	
-0.0014229	-0.002524	0.0012289	
-0.0013881	-0.00261	0.0011189	
-0.0014304	-0.0027055	0.001027	
-0.0015633	-0.0028071	0.00096183	
-0.0018095	-0.0029084	0.00092823	
-0.002149	-0.0030009	0.00092628	
-0.002526	-0.0030742	0.00095129	
-0.0029012	-0.0031174	0.00099413	
-0.0032609	-0.0031203	0.0010422	
-0.003575	-0.0030747	0.0010806	
-0.003788	-0.0029762	0.001094	
-0.0038706	-0.0028247	0.0010684	
-0.0038498	-0.0026251	0.00099267	
-0.0037732	-0.0023875	0.00085985	
-0.0036712	-0.0021259	0.00066845	
-0.0035699	-0.0018579	0.00042265	
-0.003505	-0.0016019	0.00013222	
-0.0034935	-0.001376	-0.00018831	
-0.0035206	-0.0011958	-0.0005209	
-0.0035813	-0.0010724	-0.00084561	
-0.0036962	-0.0010114	-0.0011425	
-0.0038527	-0.001012	-0.0013936	
-0.0039715	-0.0010675	-0.0015841	
-0.0039867	-0.0011652	-0.0017045	
-0.0039292	-0.0012888	-0.0017503	
-0.0038722	-0.0014196	-0.0017232	
-0.0038176	-0.0015389	-0.0016301	
-0.0037095	-0.0016301	-0.0014825	
-0.0035463	-0.0016805	-0.001295	
-0.0034099	-0.0016828	-0.0010839	
-0.0033819	-0.0016355	-0.00086539	
-0.0034998	-0.0015432	-0.00065421	
-0.0037851	-0.0014154	-0.00046215	
-0.0042244	-0.0012654	-0.00029731	
-0.0047019	-0.0011086	-0.00016365	
-0.0050434	-0.00096011	-6.1093e-05	
-0.0051764	-0.00083308	1.3947e-05	
-0.0051887	-0.00073709	6.7692e-05	
-0.0051937	-0.00067698	0.00010787	
-0.0052064	-0.00065247	0.0001425	
-0.0051945	-0.00065834	0.0001788	
-0.005172	-0.00068535	0.00022224	
-0.0051626	-0.00072157	0.00027594	
-0.0051205	-0.00075409	0.00034042	
-0.00498	-0.00077076	0.00041372	
-0.004766	-0.00076174	0.00049187	
-0.0045809	-0.00072077	0.00056953	
-0.0044838	-0.00064583	0.00064088	
-0.0044472	-0.00053924	0.00070042	
-0.0044352	-0.00040718	0.00074371	
-0.0044618	-0.00025866	0.00076788	
-0.0045428	-0.00010423	0.00077191	
-0.0046331	4.5587e-05	0.00075653	
-0.0046508	0.00018169	0.00072397	
-0.0045561	0.00029762	0.00067741	
-0.0043843	0.00039027	0.00062032	
-0.004199	0.00046019	0.00055585	
-0.0040336	0.00051128	0.00048625	
-0.0038986	0.00055003	0.00041254	
-0.0038335	0.00058441	0.00033435	
-0.0039059	0.00062251	0.00025016	
-0.0041277	0.00067129	0.00015769	
-0.0044073	0.0007354	5.4541e-05	
-0.0046339	0.00081645	-6.1064e-05	
-0.00479	0.00091264	-0.00018957	
-0.004925	0.001019	-0.00032949	
-0.0050363	0.0011279	-0.00047706	
-0.0050591	0.0012303	-0.00062618	
-0.0049819	0.0013166	-0.00076874	
-0.0048828	0.0013785	-0.00089529	
-0.0048151	0.0014096	-0.00099597	
-0.0047287	0.0014065	-0.0010616	
-0.0045557	0.0013693	-0.0010849	
-0.0043125	0.0013016	-0.0010614	
-0.0040643	0.0012099	-0.00099035	
-0.0038394	0.0011026	-0.00087523	
-0.0036395	0.0009894	-0.00072345	
-0.003497	0.00087942	-0.00054603	
-0.0034534	0.00078031	-0.00035655	
-0.0034984	0.00069725	-0.00016986	
-0.0035765	0.00063228	-5.1961e-07	
-0.0036376	0.00058413	0.00013875	
-0.0036529	0.00054852	0.00023853	
-0.0036119	0.00051888	0.00029377	
