不平顺来源,谱等级,随机种子,最小波长,最大波长,模拟长度,间距,滤波波长
0	701	1	0.8	100.0	1024	0.2	0.0
初始平滑处理距离
0.0
不平顺系数
1.0	1.0	1.0

-0.00031665	0.00013979	-1.8614e-06	
-0.00046219	0.00024271	-0.00013878	
-0.00040779	0.00055593	-0.00076811	
-4.7081e-05	0.00083608	-0.001464	
0.00042268	0.00081987	-0.0015712	
0.00062608	0.00063284	-0.0011625	
0.00051175	0.00054512	-0.00087383	
0.00043646	0.00046223	-0.00085859	
0.00057866	6.5428e-05	-0.00060543	
0.00056209	-0.00057552	7.4062e-05	
-1.9445e-05	-0.00095854	0.00056302	
-0.00087062	-0.00081013	0.00031299	
-0.0011905	-0.00042009	-0.00030921	
-0.00064255	-0.00016431	-0.00051326	
0.00019451	-2.6445e-05	-0.00010489	
0.0005004	0.00019149	0.00043634	
0.00010523	0.00046701	0.00069427	
-0.0004995	0.00063924	0.0006928	
-0.00086779	0.00069363	0.00061809	
-0.0010077	0.00069447	0.00054895	
-0.0010974	0.00059338	0.00049175	
-0.0011118	0.0003857	0.00042918	
-0.00090857	0.00032173	0.00029952	
-0.00052146	0.00063375	8.0279e-05	
-0.00015556	0.0011137	-0.00012931	
5.8763e-05	0.0013045	-0.00023225	
0.00013355	0.0011321	-0.00027316	
5.7498e-05	0.001018	-0.00033479	
-0.0002522	0.001268	-0.00039716	
-0.00075896	0.0016458	-0.00042947	
-0.0011957	0.0017365	-0.00048607	
-0.0012661	0.0015082	-0.00054232	
-0.00092979	0.0012785	-0.00038242	
-0.00042047	0.0012408	0.00012402	
-4.0399e-06	0.0012483	0.00074239	
0.00023575	0.0010349	0.0011027	
0.00039585	0.00049186	0.0011154	
0.00059054	-0.0002539	0.00092523	
0.00079491	-0.00089821	0.00058242	
0.00085562	-0.0011225	9.089e-05	
0.00069944	-0.00085154	-0.00029188	
0.00051505	-0.0003622	-0.00022979	
0.00060294	-7.9957e-06	0.00014267	
0.00097477	0.00017413	0.00025266	
0.0012344	0.00042839	-0.00013312	
0.0010227	0.00082045	-0.00050917	
0.00050844	0.0010227	-0.00030541	
0.00022185	0.0007219	0.00029525	
0.00040255	0.00010293	0.00059166	
0.00075371	-0.00030835	0.00029863	
0.00091186	-0.00026119	-0.00015725	
0.00089008	-2.181e-05	-0.00030666	
0.00087066	3.1921e-05	-0.00022107	
0.00080146	-0.0001593	-0.00023273	
0.00051046	-0.00041811	-0.00034488	
0.00010111	-0.00065528	-0.00024827	
-0.00010722	-0.00092171	0.00013938	
-1.6448e-05	-0.0012139	0.00046591	
0.00018244	-0.0014053	0.00038888	
0.00038786	-0.0013784	2.5241e-05	
0.00069881	-0.0011352	-0.00022896	
0.0010779	-0.00078882	-0.00022906	
0.0012554	-0.00049468	-0.00020641	
0.0011249	-0.00033562	-0.00035204	
0.00090738	-0.00022888	-0.00050663	
0.0007208	-3.4679e-05	-0.0004114	
0.00031946	0.00020074	-0.00012446	
-0.00043388	0.0002617	2.6226e-05	
-0.0011258	0.00011582	-0.00011639	
-0.0012225	6.212e-05	-0.00033465	
-0.00078111	0.00035109	-0.0003259	
-0.00033977	0.00081818	-6.2795e-05	
-0.00019518	0.001102	0.0002082	
-0.00017335	0.0010677	0.0002339	
-6.3531e-05	0.00077643	-4.635e-05	
0.00011856	0.00023432	-0.00048107	
0.00031734	-0.00047008	-0.00080878	
