0.2,135
3

135	1.5	!1道
45.0	2.5	9.591	0.0	0.0	45.0	0.0
200.0	2.5	9.591	0.0	0.0	200.0	0.0
344.0	2.5	9.591	0.0	0.0	344.0	0.0
348.0	2.5	9.591007134	0.0	0.0	348.0	0.0
352.0	2.5	9.59102862	0.0	0.0	352.0	0.0
358.0	2.5	9.591071623	0.0	0.0	358.0	0.0
368.0	2.5	9.591179044	0.0	0.0	368.0	0.0
378.0	2.5	9.591237793	0.0	0.0	378.0	0.0
386.0	2.5	9.591138512	0.0	0.0	386.0	0.0
388.0	2.5	9.591077251	0.0	0.0	388.0	0.0
390.0	2.5	9.591	0.0	0.0	390.0	0.0
394.0	2.5	9.590716065	0.0	0.0	394.0	0.0
398.0	2.5	9.590384098	0.0	0.0	398.0	0.0
408.0	2.5	9.589573448	0.0	0.0	408.0	0.0
418.0	2.5	9.589194657	0.0	0.0	418.0	0.0
428.0	2.5	9.589759689	0.0	0.0	428.0	0.0
431.0	2.5	9.590191397	0.0	0.0	431.0	0.0
435.0	2.5	9.591	0.0	0.0	435.0	0.0
438.0	2.5	9.591918028	0.0	0.0	438.0	0.0
439.0	2.5	9.592255447	0.0	0.0	439.0	0.0
448.0	2.5	9.595727529	0.0	0.0	448.0	0.0
453.0	2.5	9.597670339	0.0	0.0	453.0	0.0
458.0	2.5	9.599466204	0.0	0.0	458.0	0.0
468.0	2.5	9.602237994	0.0	0.0	468.0	0.0
478.0	2.5	9.602423291	0.0	0.0	478.0	0.0
480.0	2.5	9.601986328	0.0	0.0	480.0	0.0
482.0	2.5	9.601211147	0.0	0.0	482.0	0.0
492.0	2.5	9.595262207	0.0	0.0	492.0	0.0
498.0	2.5	9.590552529	0.0	0.0	498.0	0.0
503.0	2.5	9.585984157	0.0	0.0	503.0	0.0
504.0	2.5	9.585020273	0.0	0.0	504.0	0.0
505.0	2.5	9.584066288	0.0	0.0	505.0	0.0
515.0	2.5	9.573985177	0.0	0.0	515.0	0.0
516.0	2.5	9.572940515	0.0	0.0	516.0	0.0
517.0	2.5	9.571907129	0.0	0.0	517.0	0.0
527.0	2.5	9.561495498	0.0	0.0	527.0	0.0
528.0	2.5	9.560455793	0.0	0.0	528.0	0.0
529.0	2.5	9.559426306	0.0	0.0	529.0	0.0
539.0	2.5	9.549297631	0.0	0.0	539.0	0.0
540.0	2.5	9.548305901	0.0	0.0	540.0	0.0
541.0	2.5	9.547322977	0.0	0.0	541.0	0.0
551.0	2.5	9.537780021	0.0	0.0	551.0	0.0
552.0	2.5	9.536856481	0.0	0.0	552.0	0.0
553.0	2.5	9.535940825	0.0	0.0	553.0	0.0
563.0	2.5	9.527127556	0.0	0.0	563.0	0.0
564.0	2.5	9.526281556	0.0	0.0	564.0	0.0
565.0	2.5	9.525442623	0.0	0.0	565.0	0.0
575.0	2.5	9.517424586	0.0	0.0	575.0	0.0
576.0	2.5	9.516660594	0.0	0.0	576.0	0.0
577.0	2.5	9.51590334	0.0	0.0	577.0	0.0
580.0	2.5	9.51367384	0.0	0.0	580.0	0.0
587.0	2.5	9.508722812	0.0	0.0	587.0	0.0
588.0	2.5	9.508044742	0.0	0.0	588.0	0.0
590.0	2.5	9.506709774	0.0	0.0	590.0	0.0
592.0	2.5	9.505410565	0.0	0.0	592.0	0.0
598.0	2.5	9.501778616	0.0	0.0	598.0	0.0
600.0	2.5	9.50065893	0.0	0.0	600.0	0.0
602.0	2.5	9.499584955	0.0	0.0	602.0	0.0
611.0	2.5	9.495351109	0.0	0.0	611.0	0.0
612.0	2.5	9.494943307	0.0	0.0	612.0	0.0
613.0	2.5	9.494548457	0.0	0.0	613.0	0.0
623.0	2.5	9.491334055	0.0	0.0	623.0	0.0
624.0	2.5	9.491088264	0.0	0.0	624.0	0.0
625.0	2.5	9.490857408	0.0	0.0	625.0	0.0
635.0	2.5	9.489346131	0.0	0.0	635.0	0.0
636.0	2.5	9.48927624	0.0	0.0	636.0	0.0
637.0	2.5	9.489223076	0.0	0.0	637.0	0.0
640.0	2.5	9.489154666	0.0	0.0	640.0	0.0
643.0	2.5	9.489222878	0.0	0.0	643.0	0.0
644.0	2.5	9.489275977	0.0	0.0	644.0	0.0
645.0	2.5	9.489345803	0.0	0.0	645.0	0.0
655.0	2.5	9.490856461	0.0	0.0	655.0	0.0
656.0	2.5	9.491087259	0.0	0.0	656.0	0.0
657.0	2.5	9.491332993	0.0	0.0	657.0	0.0
667.0	2.5	9.494546886	0.0	0.0	667.0	0.0
668.0	2.5	9.494941693	0.0	0.0	668.0	0.0
669.0	2.5	9.495349452	0.0	0.0	669.0	0.0
678.0	2.5	9.499582978	0.0	0.0	678.0	0.0
680.0	2.5	9.500656898	0.0	0.0	680.0	0.0
682.0	2.5	9.501776536	0.0	0.0	682.0	0.0
688.0	2.5	9.505408381	0.0	0.0	688.0	0.0
690.0	2.5	9.506707568	0.0	0.0	690.0	0.0
692.0	2.5	9.508042519	0.0	0.0	692.0	0.0
693.0	2.5	9.508720582	0.0	0.0	693.0	0.0
700.0	2.5	9.513671585	0.0	0.0	700.0	0.0
703.0	2.5	9.515901085	0.0	0.0	703.0	0.0
704.0	2.5	9.516658341	0.0	0.0	704.0	0.0
705.0	2.5	9.517422336	0.0	0.0	705.0	0.0
715.0	2.5	9.525440447	0.0	0.0	715.0	0.0
716.0	2.5	9.526279391	0.0	0.0	716.0	0.0
717.0	2.5	9.527125405	0.0	0.0	717.0	0.0
727.0	2.5	9.535938838	0.0	0.0	727.0	0.0
728.0	2.5	9.536854514	0.0	0.0	728.0	0.0
729.0	2.5	9.537778075	0.0	0.0	729.0	0.0
739.0	2.5	9.547321274	0.0	0.0	739.0	0.0
740.0	2.5	9.548304224	0.0	0.0	740.0	0.0
741.0	2.5	9.549295983	0.0	0.0	741.0	0.0
751.0	2.5	9.559424958	0.0	0.0	751.0	0.0
752.0	2.5	9.560454476	0.0	0.0	752.0	0.0
753.0	2.5	9.561494214	0.0	0.0	753.0	0.0
763.0	2.5	9.571906174	0.0	0.0	763.0	0.0
764.0	2.5	9.572939594	0.0	0.0	764.0	0.0
765.0	2.5	9.573984289	0.0	0.0	765.0	0.0
775.0	2.5	9.584065718	0.0	0.0	775.0	0.0
776.0	2.5	9.585019733	0.0	0.0	776.0	0.0
777.0	2.5	9.585983646	0.0	0.0	777.0	0.0
782.0	2.5	9.590552155	0.0	0.0	782.0	0.0
788.0	2.5	9.595261965	0.0	0.0	788.0	0.0
798.0	2.5	9.601211083	0.0	0.0	798.0	0.0
800.0	2.5	9.601986295	0.0	0.0	800.0	0.0
802.0	2.5	9.602423283	0.0	0.0	802.0	0.0
812.0	2.5	9.602238077	0.0	0.0	812.0	0.0
822.0	2.5	9.59946631	0.0	0.0	822.0	0.0
827.0	2.5	9.597670435	0.0	0.0	827.0	0.0
832.0	2.5	9.595727606	0.0	0.0	832.0	0.0
841.0	2.5	9.592255469	0.0	0.0	841.0	0.0
842.0	2.5	9.591918044	0.0	0.0	842.0	0.0
845.0	2.5	9.591	0.0	0.0	845.0	0.0
849.0	2.5	9.590191396	0.0	0.0	849.0	0.0
852.0	2.5	9.589759691	0.0	0.0	852.0	0.0
862.0	2.5	9.589194673	0.0	0.0	862.0	0.0
872.0	2.5	9.589573468	0.0	0.0	872.0	0.0
882.0	2.5	9.590384107	0.0	0.0	882.0	0.0
886.0	2.5	9.590716067	0.0	0.0	886.0	0.0
890.0	2.5	9.591	0.0	0.0	890.0	0.0
892.0	2.5	9.591077256	0.0	0.0	892.0	0.0
894.0	2.5	9.591138524	0.0	0.0	894.0	0.0
902.0	2.5	9.591237832	0.0	0.0	902.0	0.0
912.0	2.5	9.591179105	0.0	0.0	912.0	0.0
922.0	2.5	9.591071677	0.0	0.0	922.0	0.0
