       Node,    Mode,   Dis
    4029,       8,      3.774972E-20,     -5.657858E-06,     -9.359085E-13,     -1.551093E-12,      2.688297E-16,     -1.511334E-08	
    5029,       8,      5.404074E-20,      7.043565E-05,      1.165128E-11,      1.930982E-11,     -3.346677E-15,      1.881485E-07	
    6029,       8,      1.266890E-20,      5.819196E-06,      9.625967E-13,      1.595323E-12,     -2.765337E-16,      1.554430E-08	
    7029,       8,     -1.873096E-20,     -1.174912E-09,     -1.942637E-16,     -3.220548E-16,      1.792279E-20,     -3.138440E-12	
    8029,       8,     -2.031078E-20,      1.268129E-03,      2.097707E-10,      3.476557E-10,     -6.025355E-14,      3.387442E-06	
    9029,       8,      1.636327E-20,     -4.200781E-08,     -6.948784E-15,     -1.151637E-14,      1.955199E-18,     -1.122118E-10	
   10029,       8,     -2.492885E-20,      2.394584E-07,      3.961067E-14,      6.564702E-14,     -1.137962E-17,      6.396442E-10	


       Node,    Mode,   Dis
    1029,       9,     -1.353052E-19,     -2.540111E-06,     -4.201789E-13,     -6.963674E-13,      1.207098E-16,     -6.785175E-09	
    2029,       9,     -4.281956E-20,     -4.136147E-06,     -6.841908E-13,     -1.133918E-12,      1.965206E-16,     -1.104852E-08	
    3029,       9,      6.321382E-20,      1.071663E-06,      1.772715E-13,      2.937946E-13,     -5.091650E-17,      2.862639E-09	
    4029,       9,     -8.555479E-20,      1.269698E-03,      2.100301E-10,      3.480856E-10,     -6.032806E-14,      3.391632E-06	
    5029,       9,     -2.371509E-20,     -3.056500E-05,     -5.055984E-12,     -8.379345E-12,      1.452257E-15,     -8.164558E-08	
    6029,       9,     -1.582462E-20,     -1.111863E-06,     -1.839216E-13,     -3.048155E-13,      5.282349E-17,     -2.970022E-09	
    7029,       9,     -7.049775E-20,     -4.763159E-06,     -7.879095E-13,     -1.305813E-12,      2.263155E-16,     -1.272341E-08	
    8029,       9,     -1.143164E-19,      7.367245E-06,      1.218671E-12,      2.019718E-12,     -3.500154E-16,      1.967947E-08	
    9029,       9,     -8.636092E-20,     -1.819370E-06,     -3.009555E-13,     -4.987774E-13,      8.643114E-17,     -4.859922E-09	
   10029,       9,     -8.263652E-21,     -2.619119E-06,     -4.332477E-13,     -7.180272E-13,      1.244638E-16,     -6.996220E-09	


       Node,    Mode,   Dis
    1029,      10,     -1.430591E-19,     -2.563899E-06,     -4.241139E-13,     -7.028890E-13,      1.218178E-16,     -6.848718E-09	
    2029,      10,     -4.461241E-20,     -5.530145E-07,     -9.147826E-14,     -1.516080E-13,      2.625536E-17,     -1.477219E-09	
    3029,      10,      5.974702E-20,      1.270102E-03,      2.100970E-10,      3.481965E-10,     -6.034719E-14,      3.392712E-06	
    4029,      10,     -2.958162E-20,     -1.100435E-06,     -1.820309E-13,     -3.016824E-13,      5.229462E-17,     -2.939494E-09	
    5029,      10,     -1.575025E-19,     -3.938094E-07,     -6.514249E-14,     -1.079621E-13,      1.872403E-17,     -1.051948E-09	
    6029,      10,      5.456913E-20,      2.952750E-07,      4.884342E-14,      8.094918E-14,     -1.401163E-17,      7.887421E-10	
    7029,      10,     -3.177815E-20,     -1.604411E-06,     -2.653974E-13,     -4.398467E-13,      7.624482E-17,     -4.285720E-09	
    8029,      10,      8.191410E-20,     -1.533580E-07,     -2.536796E-14,     -4.204281E-14,      7.286839E-18,     -4.096517E-10	
    9029,      10,      9.825303E-21,     -7.784820E-07,     -1.287746E-13,     -2.134196E-13,      3.699651E-17,     -2.079490E-09	
   10029,      10,     -3.063790E-20,     -2.924939E-06,     -4.838359E-13,     -8.018674E-13,      1.389714E-16,     -7.813133E-09	


       Node,    Mode,   Dis
    1029,      11,      1.545730E-19,      3.040948E-12,     -7.451248E-06,     -6.615237E-07,      1.568162E-08,      5.169058E-14	
    2029,      11,      4.501348E-20,      8.737369E-12,     -2.140922E-05,     -1.900716E-06,      4.505703E-08,      1.485196E-13	
    3029,      11,     -4.770179E-20,     -2.065357E-12,      5.060753E-06,      4.492949E-07,     -1.065067E-08,     -3.510735E-14	
    4029,      11,      2.201899E-20,     -1.489224E-11,      3.649052E-05,      3.239637E-06,     -7.679657E-08,     -2.531411E-13	
    5029,      11,      8.762040E-20,      7.948926E-12,     -1.947729E-05,     -1.729199E-06,      4.099117E-08,      1.351174E-13	
    6029,      11,      1.723428E-20,     -4.431616E-10,      1.085881E-03,      9.640478E-05,     -2.285304E-06,     -7.532949E-12	
    7029,      11,      1.487727E-19,     -4.727699E-12,      1.158430E-05,      1.028457E-06,     -2.437989E-08,     -8.036239E-14	
    8029,      11,      9.073893E-20,     -1.221673E-11,      2.993471E-05,      2.657611E-06,     -6.299947E-08,     -2.076625E-13	
    9029,      11,      7.249266E-20,     -2.030466E-10,      4.975259E-04,      4.417048E-05,     -1.047074E-06,     -3.451426E-12	
   10029,      11,      1.611439E-19,     -1.089403E-11,      2.669368E-05,      2.369872E-06,     -5.617852E-08,     -1.851788E-13	


       Node,    Mode,   Dis
    1029,      12,     -1.396391E-19,      8.539240E-13,     -2.092375E-06,     -1.857615E-07,      4.403533E-09,      1.451520E-14	
    2029,      12,      5.758883E-20,      8.988068E-12,     -2.202350E-05,     -1.955252E-06,      4.634984E-08,      1.527810E-13	
    3029,      12,     -6.970201E-20,      1.272136E-12,     -3.117121E-06,     -2.767388E-07,      6.560175E-09,      2.162414E-14	
    4029,      12,     -4.404809E-20,     -2.577149E-12,      6.314799E-06,      5.606295E-07,     -1.328989E-08,     -4.380692E-14	
    5029,      12,     -2.807571E-19,      3.613823E-11,     -8.854968E-05,     -7.861463E-06,      1.863583E-07,      6.142850E-13	
    6029,      12,      1.212064E-19,      2.036479E-10,     -4.989993E-04,     -4.430129E-05,      1.050175E-06,      3.461647E-12	
    7029,      12,     -4.550395E-20,      3.111782E-12,     -7.624813E-06,     -6.769328E-07,      1.604689E-08,      5.289469E-14	
    8029,      12,     -2.670326E-19,     -3.929421E-12,      9.628277E-06,      8.548009E-07,     -2.026331E-08,     -6.679310E-14	
    9029,      12,     -1.992095E-19,     -4.419884E-10,      1.083006E-03,      9.614957E-05,     -2.279254E-06,     -7.513007E-12	
   10029,      12,      1.482799E-19,     -6.173739E-12,      1.512754E-05,      1.343027E-06,     -3.183685E-08,     -1.049424E-13	


       Node,    Mode,   Dis
    1029,      13,      8.244835E-20,     -1.451356E-12,      3.556264E-06,      3.157260E-07,     -7.484380E-09,     -2.467049E-14	
    2029,      13,     -8.977422E-22,     -2.510250E-12,      6.150878E-06,      5.460765E-07,     -1.294491E-08,     -4.266982E-14	
    3029,      13,      2.593052E-20,      2.211491E-12,     -5.418828E-06,     -4.810849E-07,      1.140426E-08,      3.759126E-14	
    4029,      13,     -8.256064E-20,     -5.623672E-12,      1.377971E-05,      1.223366E-06,     -2.900026E-08,     -9.559234E-14	
    5029,      13,     -1.736311E-19,     -4.859668E-10,      1.190767E-03,      1.057166E-04,     -2.506043E-06,     -8.260561E-12	
    6029,      13,      1.129025E-19,      7.516814E-12,     -1.841848E-05,     -1.635198E-06,      3.876285E-08,      1.277722E-13	
    7029,      13,     -7.485245E-20,      2.560745E-11,     -6.274605E-05,     -5.570610E-06,      1.320530E-07,      4.352806E-13	
    8029,      13,      7.964303E-20,      7.470636E-12,     -1.830533E-05,     -1.625152E-06,      3.852472E-08,      1.269874E-13	
    9029,      13,     -4.033936E-20,     -3.615571E-11,      8.859251E-05,      7.865265E-06,     -1.864485E-07,     -6.145820E-13	
   10029,      13,      2.675775E-19,     -1.127196E-12,      2.761973E-06,      2.452086E-07,     -5.812744E-09,     -1.916032E-14	


       Node,    Mode,   Dis
    1029,      14,      4.036553E-20,     -2.334754E-12,      5.720860E-06,      5.078994E-07,     -1.203991E-08,     -3.968666E-14	
    2029,      14,      4.427702E-20,      1.547457E-10,     -3.791740E-04,     -3.366317E-05,      7.979955E-07,      2.630398E-12	
    3029,      14,     -1.681981E-19,     -5.043852E-12,      1.235897E-05,      1.097233E-06,     -2.601023E-08,     -8.573644E-14	
    4029,      14,     -2.907984E-20,      2.737194E-11,     -6.706960E-05,     -5.954457E-06,      1.411522E-07,      4.652739E-13	
    5029,      14,      1.046761E-20,     -2.516147E-11,      6.165325E-05,      5.473592E-06,     -1.297531E-07,     -4.276996E-13	
    6029,      14,      3.899338E-20,      5.873871E-12,     -1.439277E-05,     -1.277794E-06,      3.029049E-08,      9.984521E-14	
    7029,      14,      3.877633E-20,     -4.610086E-10,      1.129612E-03,      1.002872E-04,     -2.377338E-06,     -7.836317E-12	
    8029,      14,      2.159987E-21,      1.352439E-11,     -3.313888E-05,     -2.942078E-06,      6.974283E-08,      2.298903E-13	
    9029,      14,     -4.343620E-20,      6.434412E-14,     -1.576631E-07,     -1.399737E-08,      3.318118E-10,      1.093769E-15	
   10029,      14,     -2.198187E-19,      1.339261E-11,     -3.281597E-05,     -2.913410E-06,      6.906325E-08,      2.276502E-13	


       Node,    Mode,   Dis
    1029,      15,      1.004170E-19,      1.172866E-12,     -2.873880E-06,     -2.551438E-07,      6.048261E-09,      1.993656E-14	
    2029,      15,     -4.969118E-19,     -4.621882E-10,      1.132502E-03,      1.005438E-04,     -2.383421E-06,     -7.856369E-12	
    3029,      15,      3.325463E-19,      2.627388E-12,     -6.437900E-06,     -5.715584E-07,      1.354896E-08,      4.466093E-14	
    4029,      15,     -8.852796E-20,     -9.736412E-12,      2.385718E-05,      2.118046E-06,     -5.020892E-08,     -1.655014E-13	
    5029,      15,     -9.044830E-20,     -4.948254E-12,      1.212473E-05,      1.076437E-06,     -2.551725E-08,     -8.411132E-14	
    6029,      15,      1.988029E-19,     -1.987644E-12,      4.870334E-06,      4.323895E-07,     -1.024992E-08,     -3.378631E-14	
    7029,      15,      9.571130E-20,     -1.552256E-10,      3.803500E-04,      3.376757E-05,     -8.004704E-07,     -2.638556E-12	
    8029,      15,      4.241132E-20,     -6.226943E-12,      1.525791E-05,      1.354601E-06,     -3.211122E-08,     -1.058468E-13	
    9029,      15,      1.400948E-20,     -1.191534E-11,      2.919622E-05,      2.592048E-06,     -6.144526E-08,     -2.025394E-13	
   10029,      15,     -1.046867E-19,      1.612298E-11,     -3.950620E-05,     -3.507371E-06,      8.314327E-08,      2.740615E-13	


       Node,    Mode,   Dis
    1029,      16,      4.512540E-20,     -5.664632E-12,      1.388007E-05,      1.232276E-06,     -2.921148E-08,     -9.628853E-14	
    2029,      16,     -2.915522E-20,     -1.122246E-12,      2.749843E-06,      2.441317E-07,     -5.787216E-09,     -1.907611E-14	
    3029,      16,      2.319959E-21,      1.404039E-11,     -3.440324E-05,     -3.054329E-06,      7.240378E-08,      2.386615E-13	
    4029,      16,     -3.711263E-20,     -2.522865E-10,      6.181788E-04,      5.488207E-05,     -1.300996E-06,     -4.288417E-12	
    5029,      16,      2.925473E-20,      2.406112E-12,     -5.895706E-06,     -5.234223E-07,      1.240788E-08,      4.089951E-14	
    6029,      16,      7.744553E-20,      1.210271E-11,     -2.965532E-05,     -2.632807E-06,      6.241148E-08,      2.057243E-13	
    7029,      16,     -2.744878E-20,     -2.640856E-11,      6.470901E-05,      5.744882E-06,     -1.361842E-07,     -4.488979E-13	
    8029,      16,      5.319450E-20,      3.735940E-11,     -9.154192E-05,     -8.127115E-06,      1.926557E-07,      6.350427E-13	
    9029,      16,      1.302143E-19,      1.252576E-11,     -3.069192E-05,     -2.724836E-06,      6.459306E-08,      2.129154E-13	
   10029,      16,      2.798036E-20,     -4.147335E-10,      1.016224E-03,      9.022058E-05,     -2.138706E-06,     -7.049724E-12	


       Node,    Mode,   Dis
    1029,      17,      2.896334E-19,     -1.604361E-12,      3.931174E-06,      3.490106E-07,     -8.273401E-09,     -2.727135E-14	
    2029,      17,     -3.353878E-20,      2.085268E-11,     -5.109542E-05,     -4.536264E-06,      1.075335E-07,      3.544579E-13	
    3029,      17,      1.310707E-19,      1.172518E-11,     -2.873026E-05,     -2.550680E-06,      6.046463E-08,      1.993069E-13	
    4029,      17,     -1.673252E-21,     -4.153091E-10,      1.017634E-03,      9.034578E-05,     -2.141674E-06,     -7.059507E-12	
    5029,      17,     -1.398611E-19,      3.698402E-12,     -9.062210E-06,     -8.045453E-07,      1.907199E-08,      6.286618E-14	
    6029,      17,      5.578963E-20,      6.753870E-12,     -1.654904E-05,     -1.469228E-06,      3.482849E-08,      1.148036E-13	
    7029,      17,     -7.465102E-20,     -1.019156E-11,      2.497243E-05,      2.217059E-06,     -5.255605E-08,     -1.732383E-13	
    8029,      17,     -1.601009E-19,      1.019621E-11,     -2.498381E-05,     -2.218069E-06,      5.258000E-08,      1.733172E-13	
    9029,      17,      5.954447E-20,      2.568202E-12,     -6.292876E-06,     -5.586832E-07,      1.324375E-08,      4.365486E-14	
   10029,      17,      5.744754E-20,      2.548626E-10,     -6.244910E-04,     -5.544247E-05,      1.314280E-06,      4.332205E-12	


       Node,    Mode,   Dis
    1029,      18,      3.235974E-19,     -1.976947E-12,      4.844124E-06,      4.300625E-07,     -1.019476E-08,     -3.360453E-14	
    2029,      18,     -2.021082E-21,     -3.910032E-12,      9.580768E-06,      8.505831E-07,     -2.016333E-08,     -6.646341E-14	
    3029,      18,     -2.626880E-20,     -4.875986E-10,      1.194765E-03,      1.060715E-04,     -2.514458E-06,     -8.288298E-12	
    4029,      18,      1.777916E-19,     -1.684884E-11,      4.128480E-05,      3.665275E-06,     -8.688644E-08,     -2.863999E-13	
    5029,      18,      3.751418E-20,     -1.533806E-12,      3.758292E-06,      3.336621E-07,     -7.909561E-09,     -2.607187E-14	
    6029,      18,      1.275031E-19,      2.595646E-12,     -6.360123E-06,     -5.646533E-07,      1.338528E-08,      4.412145E-14	
    7029,      18,      2.165491E-19,      3.394795E-12,     -8.318281E-06,     -7.384991E-07,      1.750634E-08,      5.770542E-14	
    8029,      18,     -1.870996E-20,      1.350310E-11,     -3.308671E-05,     -2.937446E-06,      6.963305E-08,      2.295284E-13	
    9029,      18,      1.478372E-19,     -3.419771E-13,      8.379479E-07,      7.439323E-08,     -1.763514E-09,     -5.813114E-15	
   10029,      18,     -2.212001E-19,     -5.163550E-12,      1.265227E-05,      1.123272E-06,     -2.662749E-08,     -8.777099E-14	


       Node,    Mode,   Dis
    1029,      19,     -5.678795E-20,     -7.237370E-12,      1.773376E-05,      1.574408E-06,     -3.732181E-08,     -1.230222E-13	
    2029,      19,      9.946610E-20,      1.011520E-11,     -2.478532E-05,     -2.200447E-06,      5.216225E-08,      1.719402E-13	
    3029,      19,     -5.273584E-20,     -1.229629E-11,      3.012967E-05,      2.674920E-06,     -6.340977E-08,     -2.090148E-13	
    4029,      19,     -2.263145E-19,     -2.732348E-11,      6.695086E-05,      5.943915E-06,     -1.409023E-07,     -4.644500E-13	
    5029,      19,     -1.504862E-19,     -8.356858E-12,      2.047685E-05,      1.817940E-06,     -4.309480E-08,     -1.420516E-13	
    6029,      19,      3.566909E-20,      1.090638E-11,     -2.672397E-05,     -2.372561E-06,      5.624226E-08,      1.853890E-13	
    7029,      19,     -2.217711E-20,     -1.247436E-11,      3.056598E-05,      2.713656E-06,     -6.432803E-08,     -2.120417E-13	
    8029,      19,     -5.461398E-20,     -4.859205E-10,      1.190653E-03,      1.057065E-04,     -2.505804E-06,     -8.259774E-12	
    9029,      19,     -5.013223E-20,      9.254981E-12,     -2.267752E-05,     -2.013316E-06,      4.772627E-08,      1.573180E-13	
   10029,      19,     -3.415401E-20,     -2.615199E-11,      6.408035E-05,      5.689070E-06,     -1.348611E-07,     -4.445369E-13	


       Node,    Mode,   Dis
    1029,      20,      2.431600E-19,     -4.880321E-10,      1.195827E-03,      1.061658E-04,     -2.516693E-06,     -8.295667E-12	
    2029,      20,      4.978898E-20,     -1.963120E-12,      4.810242E-06,      4.270545E-07,     -1.012346E-08,     -3.336953E-14	
    3029,      20,     -9.620359E-20,      1.969252E-12,     -4.825268E-06,     -4.283885E-07,      1.015508E-08,      3.347366E-14	
    4029,      20,     -2.381533E-20,      4.532128E-12,     -1.110509E-05,     -9.859130E-07,      2.337136E-08,      7.703810E-14	
    5029,      20,     -3.723953E-19,      1.756514E-12,     -4.303994E-06,     -3.821097E-07,      9.058024E-09,      2.985765E-14	
    6029,      20,      2.009737E-19,     -2.795193E-12,      6.849076E-06,      6.080627E-07,     -1.441431E-08,     -4.751325E-14	
    7029,      20,     -1.621182E-20,      2.243529E-12,     -5.497329E-06,     -4.880542E-07,      1.156947E-08,      3.813592E-14	
